"DMI CORPORATION, DECKER MECHAN",Service Contracts,8/6/09,419
"DMI CORPORATION, DECKER MECHAN",Repairs-Buildings,8/11/09,230
"DMI CORPORATION, DECKER MECHAN",Other Contracted Svces/Labor,8/18/09,"2,432.00"
"DMI CORPORATION, DECKER MECHAN",Repairs-Physical Plant Equipment,8/20/09,"15,720.00"
"DMI CORPORATION, DECKER MECHAN",Service Contracts,8/25/09,"1,043.00"
"DMI CORPORATION, DECKER MECHAN",Contract Labor,8/27/09,"1,060.76"
DMI WHOLESALE TEXTILES INC,Classroom Supplies,4/23/09,490.94
DMI WHOLESALE TEXTILES INC,Classroom Supplies,4/30/09,223.03
DMI WHOLESALE TEXTILES INC,Classroom Supplies,5/12/09,120.7
DMJM MANAGEMENT,Program Management,9/16/08,"91,974.00"
DMJM MANAGEMENT,Construction Management,9/16/08,"18,733.00"
DMJM MANAGEMENT,Construction Management,10/30/08,"19,318.00"
DMJM MANAGEMENT,Program Management,10/30/08,"80,208.00"
DMJM MANAGEMENT,Program Management,11/13/08,"80,208.00"
DMJM MANAGEMENT,Construction Management,11/13/08,"19,318.00"
DMJM MANAGEMENT,Program Management,12/12/08,"80,208.00"
DMJM MANAGEMENT,Construction Management,12/12/08,"19,318.00"
DMJM MANAGEMENT,Program Management,1/21/09,"80,208.00"
DMJM MANAGEMENT,Construction Management,1/21/09,"19,318.00"
DMJM MANAGEMENT,Program Management,2/10/09,"80,208.00"
DMJM MANAGEMENT,Construction Management,2/10/09,"19,318.00"
DMJM MANAGEMENT,Program Management,3/26/09,"80,208.00"
DMJM MANAGEMENT,Construction Management,3/26/09,"19,318.00"
DOCUMENT BINDING COMPANY,Departmental Supplies,8/20/09,49.37
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,10/23/08,"5,858.18"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,10/23/08,"3,960.54"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,10/23/08,"5,018.82"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,10/30/08,"2,785.86"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,12/16/08,"3,589.50"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,12/16/08,"4,081.52"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,12/16/08,"2,863.80"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,1/6/09,"1,645.30"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,3/19/09,"4,218.04"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,3/19/09,"4,199.64"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,3/19/09,"5,181.00"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,3/24/09,"3,485.97"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,3/31/09,"7,731.65"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,4/21/09,"12,965.33"
DOMINION SERVICE GROUP,Other Contracted Svces/Labor,4/21/09,"1,761.51"
DOMINIQUE HENDERSON,Guest Lecturer/Performer,3/5/09,500
DON C. BRIGHT,Clearing - AP,4/2/09,137.95
DON'T BELIEVE THE HYPE,Promotional Activities,6/30/09,"1,000.00"
DONALD E. EDWARDS,Other Contracted Svces/Labor,5/28/09,450
DONALD SLATER,Non-Inv Equipment,1/8/09,485
DONALDSON COMPANY INC,Repairs-Classroom Equipment,7/30/09,434.6
DONIKO R. GRIGSBY,Clearing,12/2/08,30
DONNA C. O'HARE,Other Contracted Svces/Labor,7/2/09,400
DONNA CARPENTER,Other Contracted Svces/Labor,12/9/08,500
DONNA CARPENTER,Other Contracted Svces/Labor,12/18/08,500
DONNA J. SMITH,Other Contracted Svces/Labor,12/18/08,500
DONNIE SCOTT WOODLAN,Performer,12/16/08,500
DONNIE SCOTT WOODLAN,Performer,4/2/09,500
DONNIE SCOTT WOODLAN,Performer,8/11/09,500
DONNIE'S D & D,Official Functions,9/16/08,300
DONNIE'S D & D,Clearing,9/30/08,328.5
DONNIE'S D & D,Staff Development,12/9/08,704.5
DONNIE'S D & D,Clearing,12/16/08,305
DONNIE'S D & D,Staff Development,12/16/08,105
DONNIE'S D & D,Staff Development,1/8/09,332.5
DONNIE'S D & D,Staff Development,1/8/09,673.75
DONNIE'S D & D,Staff Development,2/17/09,418.25
DONNIE'S D & D,Staff Development,2/24/09,418.25
DONNIE'S D & D,Staff Development,2/24/09,391.25
DONNIE'S D & D,Staff Development,3/3/09,411.25
DONNIE'S D & D,Staff Development,3/26/09,179
DONNIE'S D & D,Staff Development,3/26/09,270
DONNIE'S D & D,Official Functions,3/31/09,26.25
DONNIE'S D & D,Official Functions,3/31/09,416.25
DONNIE'S D & D,Official Functions,3/31/09,418.25
DONNIE'S D & D,Staff Development,4/7/09,416.25
DONNIE'S D & D,Staff Development,4/7/09,26.25
DONNIE'S D & D,Refreshments,4/28/09,672
DONNIE'S D & D,Official Functions,6/2/09,21
DOOR CONTROL SERVICES INC,Repairs-Buildings,1/6/09,483.75
DOOR CONTROL SERVICES INC,Repairs-Buildings,2/24/09,363.45
DOOR CONTROL SERVICES INC,Repairs-Buildings,2/26/09,295.25
DOOR CONTROL SERVICES INC,Repairs-Buildings,3/5/09,295.25
DOOR CONTROL SERVICES INC,Repairs-Buildings,3/17/09,"1,960.00"
DOOR CONTROL SERVICES INC,Repairs-Buildings,3/19/09,831.15
DOOR CONTROL SERVICES INC,Repairs-Buildings,4/9/09,593.75
DOOR CONTROL SERVICES INC,Repairs-Buildings,4/28/09,"2,476.15"
DOOR CONTROL SERVICES INC,Repairs-Buildings,5/7/09,"3,705.00"
DOOR CONTROL SERVICES INC,Repairs-Buildings,5/7/09,498.5
DOOR CONTROL SERVICES INC,Electrical Supplies,5/28/09,684.54
DOOR CONTROL SERVICES INC,Repairs-Buildings,7/7/09,645
DOOR CONTROL SERVICES INC,Repairs-Buildings,8/4/09,285
DOOR CONTROL SERVICES INC,Repairs-Buildings,8/4/09,295.25
DOOR CONTROL SERVICES INC,Repairs-Buildings,8/4/09,"1,533.91"
DOOSAN INFRACORE FORKLIFTS,Equipment-Physical Plant-Inventoriable,5/19/09,"18,390.00"
DOOSAN INFRACORE FORKLIFTS,Equipment-Physical Plant-Inventoriable,6/2/09,"20,165.00"
DORAYNE B. POKLIKUHA,Guest Lecturer/Performer,11/11/08,300
DORAYNE B. POKLIKUHA,Performer,4/21/09,100
DORLEN PRODUCTS INC,Electrical Supplies,1/6/09,169
DOT 6 SERVICES,Departmental Supplies,9/11/08,52
DOT 6 SERVICES,Departmental Supplies,10/14/08,115
DOT 6 SERVICES,Departmental Supplies,10/21/08,36
DOT 6 SERVICES,Office Supplies,10/23/08,39
DOT 6 SERVICES,Departmental Supplies,11/4/08,17
DOT 6 SERVICES,Departmental Supplies,11/26/08,53
DOT 6 SERVICES,Departmental Supplies,12/2/08,24
DOT 6 SERVICES,Departmental Supplies,12/12/08,22.5
DOT 6 SERVICES,Departmental Supplies,12/23/08,24
DOT 6 SERVICES,Departmental Supplies,1/6/09,16
DOT 6 SERVICES,Departmental Supplies,2/5/09,55
DOT 6 SERVICES,Departmental Supplies,3/3/09,24
DOT 6 SERVICES,Departmental Supplies,3/19/09,40.5
DOT 6 SERVICES,Departmental Supplies,4/7/09,31
DOT 6 SERVICES,Departmental Supplies,4/28/09,20.5
DOT 6 SERVICES,Departmental Supplies,5/12/09,30
DOT 6 SERVICES,Maintenance Supplies,6/2/09,175
DOT 6 SERVICES,Departmental Supplies,6/18/09,33.5
DOT 6 SERVICES,Departmental Supplies,6/23/09,606
DOT 6 SERVICES,Departmental Supplies,7/2/09,46
DOT 6 SERVICES,Departmental Supplies,7/16/09,39
DOT 6 SERVICES,Office Supplies,7/21/09,19.5
DOT 6 SERVICES,Departmental Supplies,8/25/09,7
DOUBLE M PLUMBING,Contract Labor,9/9/08,675
DOUBLE M PLUMBING,Contract Labor,9/9/08,575
DOUBLE M PLUMBING,Repairs-Buildings,10/28/08,421.3
DOUBLE M PLUMBING,Contract Labor,11/13/08,965
DOUBLE M PLUMBING,Repairs-Buildings,12/4/08,"3,255.00"
DOUBLE M PLUMBING,Repairs-Buildings,12/4/08,737.5
DOUBLE M PLUMBING,Repairs-Buildings,12/9/08,"7,100.00"
DOUBLE M PLUMBING,Repairs-Buildings,12/9/08,179.5
DOUBLE M PLUMBING,Repairs-Buildings,2/5/09,"6,450.00"
DOUBLE M PLUMBING,Repairs-Buildings,3/26/09,985
DOUBLE M PLUMBING,Contract Labor,4/28/09,"2,040.00"
DOUBLE M PLUMBING,Contract Labor,4/28/09,700
DOUBLE M PLUMBING,Repairs-Buildings,6/9/09,191.25
DOUBLE M PLUMBING,Repairs-Buildings,8/28/09,810
DOUBLETREE HOTEL,Clearing,3/27/09,"1,871.86"
DOUBLETREE HOTEL,Official Functions,10/14/08,589.17
DOUBLETREE HOTEL,Staff Development,11/4/08,215.11
DOUBLETREE HOTEL,Miscellaneous,12/2/08,"5,690.50"
DOUBLETREE HOTEL,Miscellaneous,2/3/09,671
DOUBLETREE HOTEL,Official Functions,3/3/09,"2,269.35"
DOUBLETREE HOTEL,Clearing,4/28/09,368.57
DOUBLETREE HOTEL,Guest Lecturer/Performer,7/7/09,127.33
DOUBLETREE HOTEL,Official Functions,7/9/09,"3,186.46"
DOUBLETREE HOTEL,Official Functions,7/9/09,"3,407.10"
DOUBLETREE HOTEL,Miscellaneous,7/28/09,500
DOUG GEORGE,Athletic Officials,11/6/08,75
DOUG GEORGE,Athletic Officials,1/22/09,100
DOUG GEORGE,Athletic Officials,2/26/09,100
DOUG GEORGE,Athletic Officials,3/3/09,100
DOUG STANLEY FORD,Repairs-Vehicles,12/12/08,295.84
DOUG STANLEY FORD,Repairs-Vehicles,8/27/09,602.87
DOUGLAS E WALSH,Classroom Supplies,12/16/08,114.8
DOUGLAS HARRIS,Clearing,3/12/09,350
DOUGLAS L. PICKLE,Other Contracted Svces/Labor,1/6/09,500
DOVER PUBLICATIONS,"Books, Booklets & Tapes",1/30/09,477.26
DOVESEVEN SOLUTIONS INC,Repairs-Buildings,1/30/09,"29,988.00"
DOVESEVEN SOLUTIONS INC,Repairs-Buildings,2/5/09,"26,100.00"
DOVESEVEN SOLUTIONS INC,Repairs-Buildings,3/12/09,"51,012.00"
DOVESEVEN SOLUTIONS INC,Repairs-Buildings,4/21/09,"21,940.20"
DOVESEVEN SOLUTIONS INC,Repairs-Buildings,8/4/09,"22,776.45"
DOW LOHNES PLLC,Legal Fees,9/4/08,730.86
DOW LOHNES PLLC,Legal Fees,10/7/08,903.5
DOW LOHNES PLLC,Legal Fees,12/9/08,305
DOW LOHNES PLLC,Legal Fees,2/12/09,"4,761.44"
DOW LOHNES PLLC,Legal Fees,3/5/09,"9,228.32"
DOW LOHNES PLLC,Legal Fees,4/7/09,"11,982.62"
DOW LOHNES PLLC,Legal Fees,5/5/09,"6,780.00"
DOW LOHNES PLLC,Legal Fees,5/28/09,"2,658.00"
DOW LOHNES PLLC,Legal Fees,6/30/09,"1,717.15"
DOW LOHNES PLLC,Legal Fees,8/6/09,"2,946.12"
DOWDEN ASSOCIATES INC,Consultant,9/30/08,"16,740.00"
DOWDEN ASSOCIATES INC,Consultant,11/25/08,"16,740.00"
DOWDEN ASSOCIATES INC,Consultant,11/25/08,"16,740.00"
DOWDEN ASSOCIATES INC,Consultant,11/25/08,"13,950.00"
DOWNTOWN BUSINESS NEWS,Advertising,10/21/08,"2,275.00"
DOWNTOWN BUSINESS NEWS,Advertising,12/9/08,325
DOWNTOWN BUSINESS NEWS,Advertising,12/12/08,325
DOWNTOWN BUSINESS NEWS,Advertising,1/15/09,325
DOWNTOWN BUSINESS NEWS,Advertising,1/27/09,325
DOWNTOWN BUSINESS NEWS,Advertising,2/5/09,325
DOWNTOWN BUSINESS NEWS,Advertising,4/9/09,975
DOWNTOWN BUSINESS NEWS,Advertising,5/14/09,975
DOWNTOWN BUSINESS NEWS,Advertising,7/16/09,975
DOWNTOWN BUSINESS NEWS,Advertising,8/20/09,975
DOWNTOWN SECURITY DIRECTORS AS,Memberships,2/5/09,25
DOYAL TREVOR DUPREE,Athletic Officials,2/10/09,225
DOYAL TREVOR DUPREE,Athletic Officials,2/10/09,125
DOYAL TREVOR DUPREE,Athletic Officials,3/10/09,125
DOYAL TREVOR DUPREE,Athletic Officials,3/10/09,225
DOYAL TREVOR DUPREE,Athletic Officials,3/24/09,225
DOYAL TREVOR DUPREE,Athletic Officials,3/24/09,225
DOYAL TREVOR DUPREE,Athletic Officials,4/2/09,125
DOYAL TREVOR DUPREE,Athletic Officials,4/28/09,225
DOYAL TREVOR DUPREE,Athletic Officials,4/28/09,125
DOYAL TREVOR DUPREE,Athletic Officials,4/28/09,225
DOYAL TREVOR DUPREE,Athletic Officials,4/28/09,225
DOYAL TREVOR DUPREE,Athletic Officials,4/28/09,125
DOYAL TREVOR DUPREE,Athletic Officials,4/30/09,125
DOYAL TREVOR DUPREE,Athletic Officials,5/7/09,225
DOYAL TREVOR DUPREE,Athletic Officials,5/19/09,125
DOYAL TREVOR DUPREE,Miscellaneous,6/16/09,250
DPZ MUSIC PRODUCTIONS INC,Classroom Supplies,8/27/09,36.5
DR EARL PAUL LLC,"Books, Booklets & Tapes",12/9/08,83.65
DR PEPPER BOTTLING CO,Refreshments,2/10/09,155.51
DR PEPPER BOTTLING CO,Refreshments,5/7/09,230.75
DR PEPPER MUSUEM & FREE ENTRPR,Special Travel,3/5/09,19
DR ROBERT E MOON & ASSOCIATES,Other Contracted Svces/Labor,12/9/08,525
DR. CHARLES C. SCHROEDER,Staff Development,3/12/09,"3,500.00"
DR. CHARLES C. SCHROEDER,Consultant,4/30/09,678.02
DR. ROBERT JENSEN,Guest Lecturer/Performer,9/9/08,500
DR. SAFISHA NZINGHA ADELEKE HI,Guest Lecturer/Performer,2/17/09,250
DR. VICTOR RODRIGUEZ,Other Contracted Svces/Labor,11/25/08,"5,500.00"
DR. VIVIAN C. LILLY,Special Travel,6/16/09,500
DR. VIVIAN C. LILLY,Consultant,7/23/09,"6,000.00"
DRAMATIC PUBLISHING COMPANY,"Copyrights, Royalties & Licens",3/5/09,269.35
DRAMATIC PUBLISHING COMPANY,"Copyrights, Royalties & Licens",3/10/09,158.5
DRAMATIC PUBLISHING COMPANY,"Copyrights, Royalties & Licens",4/7/09,325
DRAMATISTS PLAY SERVICE INC,Classroom Supplies,11/13/08,213.5
DRAMATISTS PLAY SERVICE INC,Classroom Supplies,11/13/08,600
DRAMATISTS PLAY SERVICE INC,"Copyrights, Royalties & Licens",12/4/08,375
DRAMATISTS PLAY SERVICE INC,"Copyrights, Royalties & Licens",12/4/08,238.96
DRAMATISTS PLAY SERVICE INC,"Copyrights, Royalties & Licens",12/9/08,300
DRAMATISTS PLAY SERVICE INC,"Copyrights, Royalties & Licens",1/27/09,300
DRAMATISTS PLAY SERVICE INC,"Copyrights, Royalties & Licens",3/17/09,375
DREAMHOST,Other Contracted Svces/Labor,3/5/09,390.01
DREAMMAKER PUBLISHING INC,"Books, Booklets & Tapes",11/20/08,326.7
DRIVERS LICENSE GUIDE CO,Departmental Supplies,4/9/09,42.9
DRUG & ALCOHOL TESTING INDUSTR,Travel-Out of Area,3/19/09,549
DRUM CAFE LLC,Clearing,2/17/09,"4,000.00"
DRYTEC ROOF CONSULTANTS,Architects & Engineers,9/25/08,670
DRYTEC ROOF CONSULTANTS,Architects & Engineers,9/25/08,120
DRYTEC ROOF CONSULTANTS,Architects & Engineers,9/30/08,120
DRYTEC ROOF CONSULTANTS,Architects & Engineers,11/11/08,"2,018.34"
DRYTEC ROOF CONSULTANTS,Architects & Engineers,11/11/08,855.53
DRYTEC ROOF CONSULTANTS,Architects & Engineers,11/11/08,"7,092.50"
DRYTEC ROOF CONSULTANTS,Architects & Engineers,12/18/08,450
DRYTEC ROOF CONSULTANTS,Architects & Engineers,12/23/08,60
DRYTEC ROOF CONSULTANTS,Architects & Engineers,1/30/09,"3,442.50"
DRYTEC ROOF CONSULTANTS,Architects & Engineers,2/3/09,925
DRYTEC ROOF CONSULTANTS,Architects & Engineers,2/26/09,380
DRYTEC ROOF CONSULTANTS,Architects & Engineers,2/26/09,380
DRYTEC ROOF CONSULTANTS,Architects & Engineers,3/5/09,942.5
DRYTEC ROOF CONSULTANTS,Architects & Engineers,4/2/09,248.75
DRYTEC ROOF CONSULTANTS,Architects & Engineers,4/2/09,897.08
DRYTEC ROOF CONSULTANTS,Architects & Engineers,4/2/09,97.5
DRYTEC ROOF CONSULTANTS,Architects & Engineers,4/2/09,930.13
DRYTEC ROOF CONSULTANTS,Architects & Engineers,4/9/09,380
DRYTEC ROOF CONSULTANTS,Architects & Engineers,4/9/09,"8,628.00"
DRYTEC ROOF CONSULTANTS,Architects & Engineers,4/30/09,"2,412.50"
DRYTEC ROOF CONSULTANTS,Architects & Engineers,5/7/09,"3,525.00"
DRYTEC ROOF CONSULTANTS,Architects & Engineers,8/13/09,"1,447.50"
DRYTEC ROOF CONSULTANTS,Architects & Engineers,8/28/09,"8,177.66"
DSM MANAGEMENT GROUP INC,Rental/Lease-Building,4/16/09,"4,725.00"
DSM MANAGEMENT GROUP INC,Rental/Lease-Building,6/4/09,"2,112.11"
DSM MANAGEMENT GROUP INC,Prepaid Expenditures,7/7/09,"3,175.00"
DSS FIRE INC,Repairs-Physical Plant Equipment,9/23/08,513.5
DSS FIRE INC,Repairs-Physical Plant Equipment,9/23/08,190
DSS FIRE INC,Repairs-Physical Plant Equipment,9/23/08,190
DSS FIRE INC,Service Contracts,9/25/08,105
DSS FIRE INC,Other Contracted Svces/Labor,9/30/08,105
DSS FIRE INC,Other Contracted Svces/Labor,9/30/08,105
DSS FIRE INC,Other Contracted Svces/Labor,9/30/08,105
DSS FIRE INC,Other Contracted Svces/Labor,9/30/08,105
DSS FIRE INC,Repairs-Physical Plant Equipment,11/11/08,190
DSS FIRE INC,Repairs-Physical Plant Equipment,12/4/08,"1,644.50"
DSS FIRE INC,Repairs-Physical Plant Equipment,12/4/08,-742
DSS FIRE INC,Other Contracted Svces/Labor,12/18/08,105
DSS FIRE INC,Other Contracted Svces/Labor,12/18/08,57.4
DSS FIRE INC,Service Contracts,1/22/09,105
DSS FIRE INC,Other Contracted Svces/Labor,1/27/09,420
DSS FIRE INC,Other Contracted Svces/Labor,1/27/09,105
DSS FIRE INC,Service Contracts,1/30/09,105
DSS FIRE INC,Service Contracts,1/30/09,105
DSS FIRE INC,Service Contracts,1/30/09,105
DSS FIRE INC,Service Contracts,1/30/09,105
DSS FIRE INC,Other Contracted Svces/Labor,3/19/09,105
DSS FIRE INC,Service Contracts,3/26/09,105
DSS FIRE INC,Other Contracted Svces/Labor,4/7/09,105
DSS FIRE INC,Other Contracted Svces/Labor,4/7/09,105
DSS FIRE INC,Other Contracted Svces/Labor,4/7/09,105
DSS FIRE INC,Other Contracted Svces/Labor,4/7/09,105
DSS FIRE INC,Service Contracts,4/14/09,105
DSS FIRE INC,Other Contracted Svces/Labor,4/16/09,105
DSS FIRE INC,Other Contracted Svces/Labor,5/7/09,105
DSS FIRE INC,Other Contracted Svces/Labor,5/7/09,105
DSS FIRE INC,Repairs-Physical Plant Equipment,6/9/09,533
DSS FIRE INC,Service Contracts,6/23/09,105
DSS FIRE INC,Service Contracts,6/25/09,105
DSS FIRE INC,Other Contracted Svces/Labor,6/30/09,105
DSS FIRE INC,Other Contracted Svces/Labor,6/30/09,105
DSS FIRE INC,Other Contracted Svces/Labor,6/30/09,105
DSS FIRE INC,Other Contracted Svces/Labor,6/30/09,105
DSS FIRE INC,Other Contracted Svces/Labor,6/30/09,105
DSS FIRE INC,Other Contracted Svces/Labor,8/4/09,105
DSS FIRE INC,Other Contracted Svces/Labor,8/4/09,105
DUANE D. LINTNER,Other Contracted Svces/Labor,12/23/08,500
DUANE D. LINTNER,Other Contracted Svces/Labor,5/14/09,450
DUC P. PHUNG,Awards,8/6/09,80
DUCKY BOB'S/CANNONBALL,Official Functions,10/16/08,369
DUCKY BOB'S/CANNONBALL,Other Contracted Svces/Labor,10/28/08,"1,470.00"
DUCKY BOB'S/CANNONBALL,Miscellaneous,2/12/09,44
DUCKY BOB'S/CANNONBALL,Miscellaneous,2/12/09,285
DUCKY BOB'S/CANNONBALL,Rental/Lease-Other,3/5/09,"1,272.50"
DUCKY BOB'S/CANNONBALL,Promotional Activities,3/19/09,513.75
DUCKY BOB'S/CANNONBALL,Rental/Lease-Furn. & Equip.,4/30/09,"2,902.50"
DUCKY BOB'S/CANNONBALL,Clearing,5/7/09,"3,404.00"
DUCKY BOB'S/CANNONBALL,Miscellaneous,5/28/09,318.75
DUCKY BOB'S/CANNONBALL,Miscellaneous,8/27/09,322.5
DUDLEY F. DANIEL,Clubs,5/14/09,130
DUKE UNIVERSITY PRESS,Bound Periodicals & Papers,9/25/08,100
DUN & BRADSTREET INC,Other Contracted Svces/Labor,9/16/08,177.51
DUN & BRADSTREET INC,Miscellaneous Fees,9/18/08,52
DUN & BRADSTREET INC,Miscellaneous Fees,9/18/08,52
DUN & BRADSTREET INC,Miscellaneous Fees,9/18/08,154.8
DUN & BRADSTREET INC,Other Contracted Svces/Labor,10/16/08,52
DUN & BRADSTREET INC,Miscellaneous Fees,10/28/08,52
DUN & BRADSTREET INC,Books-Specialized Book Purchases,10/30/08,67.45
DUN & BRADSTREET INC,Other Contracted Svces/Labor,11/18/08,52
DUN & BRADSTREET INC,Other Contracted Svces/Labor,12/9/08,874.4
DUN & BRADSTREET INC,Other Contracted Svces/Labor,12/12/08,"1,875.00"
DUN & BRADSTREET INC,Other Contracted Svces/Labor,1/21/09,52
DUN & BRADSTREET INC,Other Contracted Svces/Labor,2/5/09,154.8
DUN & BRADSTREET INC,Miscellaneous Fees,2/12/09,154.8
DUN & BRADSTREET INC,Other Contracted Svces/Labor,2/17/09,52
DUN & BRADSTREET INC,Miscellaneous Fees,3/10/09,52
DUN & BRADSTREET INC,Miscellaneous Fees,3/10/09,59
DUN & BRADSTREET INC,Other Contracted Svces/Labor,3/19/09,"1,836.00"
DUN & BRADSTREET INC,Other Contracted Svces/Labor,3/19/09,52
DUN & BRADSTREET INC,Other Contracted Svces/Labor,4/2/09,59
DUN & BRADSTREET INC,Miscellaneous Fees,4/9/09,52
DUN & BRADSTREET INC,Miscellaneous Fees,4/9/09,161.8
DUN & BRADSTREET INC,Miscellaneous Fees,4/21/09,59
DUNAWAY ASSOCIATES LP,Consultant,10/23/08,785.86
DUNAWAY ASSOCIATES LP,Consultant,1/21/09,"1,064.26"
DUNAWAY ASSOCIATES LP,Consultant,3/12/09,"4,945.10"
DUNAWAY ASSOCIATES LP,Consultant,5/19/09,49.5
DUNAWAY ASSOCIATES LP,Consultant,5/27/09,10.43
DUNBAR ARMORED INC,Other Contracted Svces/Labor,9/9/08,131.67
DUNBAR ARMORED INC,Other Contracted Svces/Labor,9/9/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,9/9/08,321.9
DUNBAR ARMORED INC,Office Supplies,9/11/08,190.08
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/7/08,131.67
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/7/08,301.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/14/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/14/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/14/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/21/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/21/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/21/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/23/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/23/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/23/08,301.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/23/08,58.52
DUNBAR ARMORED INC,Other Contracted Svces/Labor,10/30/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/4/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/4/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/4/08,131.67
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/6/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/6/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/6/08,291.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/6/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/11/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/11/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/13/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/18/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/18/08,311.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/20/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/20/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/25/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/25/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/25/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/25/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,11/25/08,131.67
DUNBAR ARMORED INC,Other Contracted Svces/Labor,12/16/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,12/16/08,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,12/18/08,131.67
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/6/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/6/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/6/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/6/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/13/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/13/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/15/09,210
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/21/09,270
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/21/09,311.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/21/09,270
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/21/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/21/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/22/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/22/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/27/09,291.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/27/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,1/27/09,131.67
DUNBAR ARMORED INC,Other Contracted Svces/Labor,2/5/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,2/17/09,270
DUNBAR ARMORED INC,Other Contracted Svces/Labor,2/17/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,2/17/09,270
DUNBAR ARMORED INC,Other Contracted Svces/Labor,2/17/09,270
DUNBAR ARMORED INC,Other Contracted Svces/Labor,2/17/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,2/17/09,321.9
DUNBAR ARMORED INC,Other Contracted Svces/Labor,2/18/09,321.9
DUNBAR ARMORED INC,Office Supplies,2/18/09,191.32
DUNBAR ARMORED INC,Other Contracted Svces/Labor,2/24/09,270
DUNBAR ARMORED INC,Other Contracted Svces/Labor,2/24/09,270
